date,symbols,open,high,low,close,adj_close,bond_ret,volume,frequency,currency,author
3/8/1983,DGS3MO,,,,,8.61,-9.14E-05,,daily,USD,dzhang4@scu.edu
3/9/1983,DGS3MO,,,,,8.57,0.000346628,,daily,USD,dzhang4@scu.edu
3/10/1983,DGS3MO,,,,,8.55,0.000294362,,daily,USD,dzhang4@scu.edu
3/11/1983,DGS3MO,,,,,8.56,0.000217141,,daily,USD,dzhang4@scu.edu
3/14/1983,DGS3MO,,,,,8.51,0.000856666,,daily,USD,dzhang4@scu.edu
3/15/1983,DGS3MO,,,,,8.55,0.000139354,,daily,USD,dzhang4@scu.edu
3/16/1983,DGS3MO,,,,,8.61,8.94E-05,,daily,USD,dzhang4@scu.edu
3/17/1983,DGS3MO,,,,,8.63,0.000193328,,daily,USD,dzhang4@scu.edu
3/18/1983,DGS3MO,,,,,8.74,-3.61E-05,,daily,USD,dzhang4@scu.edu
3/21/1983,DGS3MO,,,,,8.8,5.91E-04,,daily,USD,dzhang4@scu.edu
3/22/1983,DGS3MO,,,,,8.93,-8.24E-05,,daily,USD,dzhang4@scu.edu
3/23/1983,DGS3MO,,,,,8.78,0.000637283,,daily,USD,dzhang4@scu.edu
3/24/1983,DGS3MO,,,,,8.83,0.000121557,,daily,USD,dzhang4@scu.edu
3/25/1983,DGS3MO,,,,,9,-0.000183779,,daily,USD,dzhang4@scu.edu
3/28/1983,DGS3MO,,,,,9.01,0.000741688,,daily,USD,dzhang4@scu.edu
3/29/1983,DGS3MO,,,,,8.97,0.00035835,,daily,USD,dzhang4@scu.edu
3/30/1983,DGS3MO,,,,,8.98,0.000229309,,daily,USD,dzhang4@scu.edu
3/31/1983,DGS3MO,,,,,8.96,0.000306321,,daily,USD,dzhang4@scu.edu
4/4/1983,DGS3MO,,,,,8.97,0.000992794,,daily,USD,dzhang4@scu.edu
4/5/1983,DGS3MO,,,,,8.8,0.000689632,,daily,USD,dzhang4@scu.edu
4/6/1983,DGS3MO,,,,,8.72,0.000454442,,daily,USD,dzhang4@scu.edu
4/7/1983,DGS3MO,,,,,8.68,0.000349849,,daily,USD,dzhang4@scu.edu
4/8/1983,DGS3MO,,,,,8.63,0.000374232,,daily,USD,dzhang4@scu.edu
4/11/1983,DGS3MO,,,,,8.45,0.001194948,,daily,USD,dzhang4@scu.edu
4/12/1983,DGS3MO,,,,,8.49,0.00013763,,daily,USD,dzhang4@scu.edu
4/13/1983,DGS3MO,,,,,8.48,0.00026649,,daily,USD,dzhang4@scu.edu
4/14/1983,DGS3MO,,,,,8.42,0.000393906,,daily,USD,dzhang4@scu.edu
4/15/1983,DGS3MO,,,,,8.43,0.000213381,,daily,USD,dzhang4@scu.edu
4/18/1983,DGS3MO,,,,,8.36,0.000896391,,daily,USD,dzhang4@scu.edu
4/19/1983,DGS3MO,,,,,8.47,-4.37E-05,,daily,USD,dzhang4@scu.edu
4/20/1983,DGS3MO,,,,,8.4,0.000419153,,daily,USD,dzhang4@scu.edu
4/21/1983,DGS3MO,,,,,8.44,0.000136193,,daily,USD,dzhang4@scu.edu
4/22/1983,DGS3MO,,,,,8.44,0.000239498,,daily,USD,dzhang4@scu.edu
4/25/1983,DGS3MO,,,,,8.44,0.000718494,,daily,USD,dzhang4@scu.edu
4/26/1983,DGS3MO,,,,,8.45,0.000213959,,daily,USD,dzhang4@scu.edu
4/27/1983,DGS3MO,,,,,8.41,0.000341946,,daily,USD,dzhang4@scu.edu
4/28/1983,DGS3MO,,,,,8.41,0.000238628,,daily,USD,dzhang4@scu.edu
4/29/1983,DGS3MO,,,,,8.38,0.000315239,,daily,USD,dzhang4@scu.edu
5/2/1983,DGS3MO,,,,,8.33,0.000840951,,daily,USD,dzhang4@scu.edu
5/3/1983,DGS3MO,,,,,8.33,0.00023631,,daily,USD,dzhang4@scu.edu
5/4/1983,DGS3MO,,,,,8.3,0.000312905,,daily,USD,dzhang4@scu.edu
5/5/1983,DGS3MO,,,,,8.34,0.000133322,,daily,USD,dzhang4@scu.edu
5/6/1983,DGS3MO,,,,,8.26,0.000440859,,daily,USD,dzhang4@scu.edu
5/9/1983,DGS3MO,,,,,8.43,0.000268886,,daily,USD,dzhang4@scu.edu
5/10/1983,DGS3MO,,,,,8.3,0.000571205,,daily,USD,dzhang4@scu.edu
5/11/1983,DGS3MO,,,,,8.25,0.00036309,,daily,USD,dzhang4@scu.edu
5/12/1983,DGS3MO,,,,,8.35,-2.13E-05,,daily,USD,dzhang4@scu.edu
5/13/1983,DGS3MO,,,,,8.3,0.000364555,,daily,USD,dzhang4@scu.edu
5/16/1983,DGS3MO,,,,,8.45,0.000323377,,daily,USD,dzhang4@scu.edu
5/17/1983,DGS3MO,,,,,8.44,0.000265327,,daily,USD,dzhang4@scu.edu
5/18/1983,DGS3MO,,,,,8.42,0.000290576,,daily,USD,dzhang4@scu.edu
5/19/1983,DGS3MO,,,,,8.46,0.000136768,,daily,USD,dzhang4@scu.edu
5/20/1983,DGS3MO,,,,,8.48,0.000188997,,daily,USD,dzhang4@scu.edu
5/23/1983,DGS3MO,,,,,8.73,8.34355E-05,,daily,USD,dzhang4@scu.edu
5/24/1983,DGS3MO,,,,,8.8,6.90E-05,,daily,USD,dzhang4@scu.edu
5/25/1983,DGS3MO,,,,,8.82,0.000198818,,daily,USD,dzhang4@scu.edu
5/26/1983,DGS3MO,,,,,8.85,0.000173833,,daily,USD,dzhang4@scu.edu
5/27/1983,DGS3MO,,,,,8.8,0.000379224,,daily,USD,dzhang4@scu.edu
5/31/1983,DGS3MO,,,,,8.97,0.000565212,,daily,USD,dzhang4@scu.edu
6/1/1983,DGS3MO,,,,,8.92,0.00038275,,daily,USD,dzhang4@scu.edu
6/2/1983,DGS3MO,,,,,8.84,0.000457991,,daily,USD,dzhang4@scu.edu
6/3/1983,DGS3MO,,,,,8.87,0.00017441,,daily,USD,dzhang4@scu.edu
6/6/1983,DGS3MO,,,,,8.96,5.26E-04,,daily,USD,dzhang4@scu.edu
6/7/1983,DGS3MO,,,,,9.17,-0.000282438,,daily,USD,dzhang4@scu.edu
6/8/1983,DGS3MO,,,,,9.18,0.000235112,,daily,USD,dzhang4@scu.edu
6/9/1983,DGS3MO,,,,,9.08,0.000516862,,daily,USD,dzhang4@scu.edu
6/10/1983,DGS3MO,,,,,9.11,0.000181339,,daily,USD,dzhang4@scu.edu
6/13/1983,DGS3MO,,,,,9.03,0.000981521,,daily,USD,dzhang4@scu.edu
6/14/1983,DGS3MO,,,,,9.06,0.000179894,,daily,USD,dzhang4@scu.edu
6/15/1983,DGS3MO,,,,,9.06,0.000257499,,daily,USD,dzhang4@scu.edu
6/16/1983,DGS3MO,,,,,8.99,0.000436555,,daily,USD,dzhang4@scu.edu
6/17/1983,DGS3MO,,,,,9.01,0.000204314,,daily,USD,dzhang4@scu.edu
6/20/1983,DGS3MO,,,,,9.32,-2.47236E-05,,daily,USD,dzhang4@scu.edu
6/21/1983,DGS3MO,,,,,9.32,0.000265065,,daily,USD,dzhang4@scu.edu
6/22/1983,DGS3MO,,,,,9.35,0.000188276,,daily,USD,dzhang4@scu.edu
6/23/1983,DGS3MO,,,,,9.31,0.000368332,,daily,USD,dzhang4@scu.edu
6/24/1983,DGS3MO,,,,,9.42,-1.68E-05,,daily,USD,dzhang4@scu.edu
6/27/1983,DGS3MO,,,,,9.38,0.000906344,,daily,USD,dzhang4@scu.edu
6/28/1983,DGS3MO,,,,,9.34,0.000369214,,daily,USD,dzhang4@scu.edu
6/29/1983,DGS3MO,,,,,9.2,0.000624015,,daily,USD,dzhang4@scu.edu
6/30/1983,DGS3MO,,,,,9.15,0.000389514,,daily,USD,dzhang4@scu.edu
7/1/1983,DGS3MO,,,,,9.05,0.000515969,,daily,USD,dzhang4@scu.edu
7/5/1983,DGS3MO,,,,,9.36,0.000235893,,daily,USD,dzhang4@scu.edu
7/6/1983,DGS3MO,,,,,9.38,0.000215032,,daily,USD,dzhang4@scu.edu
7/7/1983,DGS3MO,,,,,9.49,-1.48E-05,,daily,USD,dzhang4@scu.edu
7/8/1983,DGS3MO,,,,,9.48,0.000295625,,daily,USD,dzhang4@scu.edu
7/11/1983,DGS3MO,,,,,9.42,0.000962819,,daily,USD,dzhang4@scu.edu
7/12/1983,DGS3MO,,,,,9.52,1.19E-05,,daily,USD,dzhang4@scu.edu
7/13/1983,DGS3MO,,,,,9.47,0.000398939,,daily,USD,dzhang4@scu.edu
7/14/1983,DGS3MO,,,,,9.46,0.000295041,,daily,USD,dzhang4@scu.edu
7/15/1983,DGS3MO,,,,,9.59,-6.37E-05,,daily,USD,dzhang4@scu.edu
7/18/1983,DGS3MO,,,,,9.47,0.001126167,,daily,USD,dzhang4@scu.edu
7/19/1983,DGS3MO,,,,,9.51,0.00016701,,daily,USD,dzhang4@scu.edu
7/20/1983,DGS3MO,,,,,9.44,0.000449862,,daily,USD,dzhang4@scu.edu
7/21/1983,DGS3MO,,,,,9.44,0.00026856,,daily,USD,dzhang4@scu.edu
7/22/1983,DGS3MO,,,,,9.45,0.000242956,,daily,USD,dzhang4@scu.edu
7/25/1983,DGS3MO,,,,,9.43,0.000857765,,daily,USD,dzhang4@scu.edu
7/26/1983,DGS3MO,,,,,9.47,0.000165854,,daily,USD,dzhang4@scu.edu
7/27/1983,DGS3MO,,,,,9.43,0.000371859,,daily,USD,dzhang4@scu.edu
7/28/1983,DGS3MO,,,,,9.54,-1.34E-05,,daily,USD,dzhang4@scu.edu
7/29/1983,DGS3MO,,,,,9.59,0.000143421,,daily,USD,dzhang4@scu.edu
8/1/1983,DGS3MO,,,,,9.63,0.000716341,,daily,USD,dzhang4@scu.edu
8/2/1983,DGS3MO,,,,,9.89,-0.000391936,,daily,USD,dzhang4@scu.edu
8/3/1983,DGS3MO,,,,,9.78,0.000563659,,daily,USD,dzhang4@scu.edu
8/4/1983,DGS3MO,,,,,9.86,7.35E-05,,daily,USD,dzhang4@scu.edu
8/5/1983,DGS3MO,,,,,9.83,0.000357706,,daily,USD,dzhang4@scu.edu
8/8/1983,DGS3MO,,,,,9.89,0.000686026,,daily,USD,dzhang4@scu.edu
8/9/1983,DGS3MO,,,,,9.94,0.000153518,,daily,USD,dzhang4@scu.edu
8/10/1983,DGS3MO,,,,,9.97,0.000206236,,daily,USD,dzhang4@scu.edu
8/11/1983,DGS3MO,,,,,9.98,0.000258385,,daily,USD,dzhang4@scu.edu
8/12/1983,DGS3MO,,,,,9.9,0.000489434,,daily,USD,dzhang4@scu.edu
8/15/1983,DGS3MO,,,,,9.83,0.001025378,,daily,USD,dzhang4@scu.edu
8/16/1983,DGS3MO,,,,,9.83,0.000279935,,daily,USD,dzhang4@scu.edu
8/17/1983,DGS3MO,,,,,9.73,0.000536233,,daily,USD,dzhang4@scu.edu
8/18/1983,DGS3MO,,,,,9.68,0.000405133,,daily,USD,dzhang4@scu.edu
8/19/1983,DGS3MO,,,,,9.7,0.000224317,,daily,USD,dzhang4@scu.edu
8/22/1983,DGS3MO,,,,,9.54,0.001238364,,daily,USD,dzhang4@scu.edu
8/23/1983,DGS3MO,,,,,9.56,0.000220253,,daily,USD,dzhang4@scu.edu
8/24/1983,DGS3MO,,,,,9.49,0.000451343,,daily,USD,dzhang4@scu.edu
8/25/1983,DGS3MO,,,,,9.48,0.000295625,,daily,USD,dzhang4@scu.edu
8/26/1983,DGS3MO,,,,,9.54,0.000116085,,daily,USD,dzhang4@scu.edu
8/29/1983,DGS3MO,,,,,9.62,6.10E-04,,daily,USD,dzhang4@scu.edu
8/30/1983,DGS3MO,,,,,9.69,9.45E-05,,daily,USD,dzhang4@scu.edu
8/31/1983,DGS3MO,,,,,9.64,0.000403952,,daily,USD,dzhang4@scu.edu
9/1/1983,DGS3MO,,,,,9.58,0.000428095,,daily,USD,dzhang4@scu.edu
9/2/1983,DGS3MO,,,,,9.63,0.000144574,,daily,USD,dzhang4@scu.edu
9/6/1983,DGS3MO,,,,,9.59,0.001198863,,daily,USD,dzhang4@scu.edu
9/7/1983,DGS3MO,,,,,9.49,0.000529073,,daily,USD,dzhang4@scu.edu
9/8/1983,DGS3MO,,,,,9.48,0.000295625,,daily,USD,dzhang4@scu.edu
9/9/1983,DGS3MO,,,,,9.54,0.000116085,,daily,USD,dzhang4@scu.edu
9/12/1983,DGS3MO,,,,,9.39,0.001198586,,daily,USD,dzhang4@scu.edu
9/13/1983,DGS3MO,,,,,9.46,8.79E-05,,daily,USD,dzhang4@scu.edu
9/14/1983,DGS3MO,,,,,9.47,0.000243537,,daily,USD,dzhang4@scu.edu
9/15/1983,DGS3MO,,,,,9.46,0.000295041,,daily,USD,dzhang4@scu.edu
9/16/1983,DGS3MO,,,,,9.43,0.00034596,,daily,USD,dzhang4@scu.edu
9/19/1983,DGS3MO,,,,,9.34,0.001035239,,daily,USD,dzhang4@scu.edu
9/20/1983,DGS3MO,,,,,9.32,0.000316843,,daily,USD,dzhang4@scu.edu
9/21/1983,DGS3MO,,,,,9.33,0.000239469,,daily,USD,dzhang4@scu.edu
9/22/1983,DGS3MO,,,,,9.33,0.000265356,,daily,USD,dzhang4@scu.edu
9/23/1983,DGS3MO,,,,,9.22,0.000546924,,daily,USD,dzhang4@scu.edu
9/26/1983,DGS3MO,,,,,9.05,0.001221489,,daily,USD,dzhang4@scu.edu
9/27/1983,DGS3MO,,,,,9.08,0.000180472,,daily,USD,dzhang4@scu.edu
9/28/1983,DGS3MO,,,,,9.12,0.000155758,,daily,USD,dzhang4@scu.edu
9/29/1983,DGS3MO,,,,,9.24,-4.78E-05,,daily,USD,dzhang4@scu.edu
9/30/1983,DGS3MO,,,,,9.04,0.000774559,,daily,USD,dzhang4@scu.edu
10/3/1983,DGS3MO,,,,,9.13,5.41E-04,,daily,USD,dzhang4@scu.edu
10/4/1983,DGS3MO,,,,,9,0.000592126,,daily,USD,dzhang4@scu.edu
10/5/1983,DGS3MO,,,,,9.01,0.000230179,,daily,USD,dzhang4@scu.edu
10/6/1983,DGS3MO,,,,,8.97,0.00035835,,daily,USD,dzhang4@scu.edu
10/7/1983,DGS3MO,,,,,8.94,0.000331603,,daily,USD,dzhang4@scu.edu
10/11/1983,DGS3MO,,,,,9.16,0.000453468,,daily,USD,dzhang4@scu.edu
10/12/1983,DGS3MO,,,,,9.14,0.00031158,,daily,USD,dzhang4@scu.edu
10/13/1983,DGS3MO,,,,,9.16,0.000208657,,daily,USD,dzhang4@scu.edu
10/14/1983,DGS3MO,,,,,9.12,0.000362751,,daily,USD,dzhang4@scu.edu
10/17/1983,DGS3MO,,,,,8.88,0.001391731,,daily,USD,dzhang4@scu.edu
10/18/1983,DGS3MO,,,,,8.85,0.00032897,,daily,USD,dzhang4@scu.edu
10/19/1983,DGS3MO,,,,,8.84,0.000276961,,daily,USD,dzhang4@scu.edu
10/20/1983,DGS3MO,,,,,8.88,0.000148845,,daily,USD,dzhang4@scu.edu
10/21/1983,DGS3MO,,,,,8.87,0.000277835,,daily,USD,dzhang4@scu.edu
10/24/1983,DGS3MO,,,,,9.03,0.000346858,,daily,USD,dzhang4@scu.edu
10/25/1983,DGS3MO,,,,,9,0.000333359,,daily,USD,dzhang4@scu.edu
10/26/1983,DGS3MO,,,,,9,0.000255754,,daily,USD,dzhang4@scu.edu
10/27/1983,DGS3MO,,,,,8.99,0.00028133,,daily,USD,dzhang4@scu.edu
10/28/1983,DGS3MO,,,,,8.96,0.000332188,,daily,USD,dzhang4@scu.edu
10/31/1983,DGS3MO,,,,,8.83,0.001096222,,daily,USD,dzhang4@scu.edu
11/1/1983,DGS3MO,,,,,8.8,0.000327508,,daily,USD,dzhang4@scu.edu
11/2/1983,DGS3MO,,,,,8.82,0.000198818,,daily,USD,dzhang4@scu.edu
11/3/1983,DGS3MO,,,,,8.97,-0.000132931,,daily,USD,dzhang4@scu.edu
11/4/1983,DGS3MO,,,,,9.14,-0.000179867,,daily,USD,dzhang4@scu.edu
11/7/1983,DGS3MO,,,,,9.14,0.000779478,,daily,USD,dzhang4@scu.edu
11/9/1983,DGS3MO,,,,,9.13,0.000545236,,daily,USD,dzhang4@scu.edu
11/10/1983,DGS3MO,,,,,9.09,0.000361871,,daily,USD,dzhang4@scu.edu
11/14/1983,DGS3MO,,,,,9.12,0.000956742,,daily,USD,dzhang4@scu.edu
11/15/1983,DGS3MO,,,,,9.13,0.000233661,,daily,USD,dzhang4@scu.edu
11/16/1983,DGS3MO,,,,,9.14,0.000233951,,daily,USD,dzhang4@scu.edu
11/17/1983,DGS3MO,,,,,9.2,0.000106318,,daily,USD,dzhang4@scu.edu
11/18/1983,DGS3MO,,,,,9.2,0.000261572,,daily,USD,dzhang4@scu.edu
11/21/1983,DGS3MO,,,,,9.12,0.000989423,,daily,USD,dzhang4@scu.edu
11/22/1983,DGS3MO,,,,,9.12,0.000259244,,daily,USD,dzhang4@scu.edu
11/23/1983,DGS3MO,,,,,9.16,0.000156911,,daily,USD,dzhang4@scu.edu
11/25/1983,DGS3MO,,,,,9.12,0.000623159,,daily,USD,dzhang4@scu.edu
11/28/1983,DGS3MO,,,,,9.25,4.45E-04,,daily,USD,dzhang4@scu.edu
11/29/1983,DGS3MO,,,,,9.22,0.000339802,,daily,USD,dzhang4@scu.edu
11/30/1983,DGS3MO,,,,,9.24,0.000210974,,daily,USD,dzhang4@scu.edu
12/1/1983,DGS3MO,,,,,9.27,0.000185962,,daily,USD,dzhang4@scu.edu
12/2/1983,DGS3MO,,,,,9.28,0.000238016,,daily,USD,dzhang4@scu.edu
12/5/1983,DGS3MO,,,,,9.29,0.000766107,,daily,USD,dzhang4@scu.edu
12/6/1983,DGS3MO,,,,,9.3,0.000238597,,daily,USD,dzhang4@scu.edu
12/7/1983,DGS3MO,,,,,9.31,0.000238887,,daily,USD,dzhang4@scu.edu
12/8/1983,DGS3MO,,,,,9.38,8.56E-05,,daily,USD,dzhang4@scu.edu
12/9/1983,DGS3MO,,,,,9.34,0.000369214,,daily,USD,dzhang4@scu.edu
12/12/1983,DGS3MO,,,,,9.31,0.000873735,,daily,USD,dzhang4@scu.edu
12/13/1983,DGS3MO,,,,,9.46,-0.000119162,,daily,USD,dzhang4@scu.edu
12/14/1983,DGS3MO,,,,,9.48,0.000217932,,daily,USD,dzhang4@scu.edu
12/15/1983,DGS3MO,,,,,9.53,0.000141691,,daily,USD,dzhang4@scu.edu
12/16/1983,DGS3MO,,,,,9.47,0.000424844,,daily,USD,dzhang4@scu.edu
12/19/1983,DGS3MO,,,,,9.45,0.000859516,,daily,USD,dzhang4@scu.edu
12/20/1983,DGS3MO,,,,,9.41,0.000371271,,daily,USD,dzhang4@scu.edu
12/21/1983,DGS3MO,,,,,9.36,0.000395698,,daily,USD,dzhang4@scu.edu
12/22/1983,DGS3MO,,,,,9.25,0.000547819,,daily,USD,dzhang4@scu.edu
12/23/1983,DGS3MO,,,,,9.32,8.39E-05,,daily,USD,dzhang4@scu.edu
12/27/1983,DGS3MO,,,,,9.29,0.001137049,,daily,USD,dzhang4@scu.edu
12/28/1983,DGS3MO,,,,,9.34,0.000136219,,daily,USD,dzhang4@scu.edu
12/29/1983,DGS3MO,,,,,9.34,0.000265647,,daily,USD,dzhang4@scu.edu
12/30/1983,DGS3MO,,,,,9.33,0.000291245,,daily,USD,dzhang4@scu.edu
1/3/1984,DGS3MO,,,,,9.35,0.00101023,,daily,USD,dzhang4@scu.edu
1/4/1984,DGS3MO,,,,,9.34,0.000291537,,daily,USD,dzhang4@scu.edu
1/5/1984,DGS3MO,,,,,9.29,0.000393636,,daily,USD,dzhang4@scu.edu
1/6/1984,DGS3MO,,,,,9.22,0.000443352,,daily,USD,dzhang4@scu.edu
1/9/1984,DGS3MO,,,,,9.25,0.000709692,,daily,USD,dzhang4@scu.edu
1/10/1984,DGS3MO,,,,,9.27,0.000211843,,daily,USD,dzhang4@scu.edu
1/11/1984,DGS3MO,,,,,9.3,0.00018683,,daily,USD,dzhang4@scu.edu
1/12/1984,DGS3MO,,,,,9.29,0.000290078,,daily,USD,dzhang4@scu.edu
1/13/1984,DGS3MO,,,,,9.08,0.000801674,,daily,USD,dzhang4@scu.edu
1/16/1984,DGS3MO,,,,,9.11,0.0006975,,daily,USD,dzhang4@scu.edu
1/17/1984,DGS3MO,,,,,9.24,-7.36E-05,,daily,USD,dzhang4@scu.edu
1/18/1984,DGS3MO,,,,,9.27,0.000185962,,daily,USD,dzhang4@scu.edu
1/19/1984,DGS3MO,,,,,9.25,0.000314795,,daily,USD,dzhang4@scu.edu
1/20/1984,DGS3MO,,,,,9.32,8.39E-05,,daily,USD,dzhang4@scu.edu
1/23/1984,DGS3MO,,,,,9.3,0.000846387,,daily,USD,dzhang4@scu.edu
1/24/1984,DGS3MO,,,,,9.29,0.000290078,,daily,USD,dzhang4@scu.edu
1/25/1984,DGS3MO,,,,,9.3,0.000238597,,daily,USD,dzhang4@scu.edu
1/26/1984,DGS3MO,,,,,9.29,0.000290078,,daily,USD,dzhang4@scu.edu
1/27/1984,DGS3MO,,,,,9.28,0.000289786,,daily,USD,dzhang4@scu.edu
1/30/1984,DGS3MO,,,,,9.24,0.000894076,,daily,USD,dzhang4@scu.edu
1/31/1984,DGS3MO,,,,,9.26,0.000211554,,daily,USD,dzhang4@scu.edu
2/1/1984,DGS3MO,,,,,9.25,0.000288911,,daily,USD,dzhang4@scu.edu
2/2/1984,DGS3MO,,,,,9.27,0.000211843,,daily,USD,dzhang4@scu.edu
2/3/1984,DGS3MO,,,,,9.32,0.000135644,,daily,USD,dzhang4@scu.edu
2/6/1984,DGS3MO,,,,,9.5,0.00033446,,daily,USD,dzhang4@scu.edu
2/7/1984,DGS3MO,,,,,9.43,0.000449566,,daily,USD,dzhang4@scu.edu
2/8/1984,DGS3MO,,,,,9.47,0.000165854,,daily,USD,dzhang4@scu.edu
2/9/1984,DGS3MO,,,,,9.4,0.000448678,,daily,USD,dzhang4@scu.edu
2/10/1984,DGS3MO,,,,,9.43,0.00019059,,daily,USD,dzhang4@scu.edu
2/14/1984,DGS3MO,,,,,9.43,0.001073076,,daily,USD,dzhang4@scu.edu
2/15/1984,DGS3MO,,,,,9.44,0.000242665,,daily,USD,dzhang4@scu.edu
2/16/1984,DGS3MO,,,,,9.44,0.00026856,,daily,USD,dzhang4@scu.edu
2/17/1984,DGS3MO,,,,,9.53,3.81E-05,,daily,USD,dzhang4@scu.edu
2/21/1984,DGS3MO,,,,,9.5,0.001161563,,daily,USD,dzhang4@scu.edu
2/22/1984,DGS3MO,,,,,9.51,0.000244701,,daily,USD,dzhang4@scu.edu
2/23/1984,DGS3MO,,,,,9.64,-6.23E-05,,daily,USD,dzhang4@scu.edu
2/24/1984,DGS3MO,,,,,9.54,0.000530564,,daily,USD,dzhang4@scu.edu
2/27/1984,DGS3MO,,,,,9.55,0.000788813,,daily,USD,dzhang4@scu.edu
2/28/1984,DGS3MO,,,,,9.59,0.00016932,,daily,USD,dzhang4@scu.edu
2/29/1984,DGS3MO,,,,,9.49,0.000529073,,daily,USD,dzhang4@scu.edu
3/1/1984,DGS3MO,,,,,9.54,0.00014198,,daily,USD,dzhang4@scu.edu
3/2/1984,DGS3MO,,,,,9.5,0.000373918,,daily,USD,dzhang4@scu.edu
3/5/1984,DGS3MO,,,,,9.54,0.000708493,,daily,USD,dzhang4@scu.edu
3/6/1984,DGS3MO,,,,,9.59,0.000143421,,daily,USD,dzhang4@scu.edu
3/7/1984,DGS3MO,,,,,9.67,6.80E-05,,daily,USD,dzhang4@scu.edu
3/8/1984,DGS3MO,,,,,9.7,0.000198408,,daily,USD,dzhang4@scu.edu
3/9/1984,DGS3MO,,,,,9.77,9.68E-05,,daily,USD,dzhang4@scu.edu
3/12/1984,DGS3MO,,,,,9.69,0.001039558,,daily,USD,dzhang4@scu.edu
3/13/1984,DGS3MO,,,,,9.74,0.000147746,,daily,USD,dzhang4@scu.edu
3/14/1984,DGS3MO,,,,,9.83,4.67E-05,,daily,USD,dzhang4@scu.edu
3/15/1984,DGS3MO,,,,,9.86,0.000203045,,daily,USD,dzhang4@scu.edu
3/16/1984,DGS3MO,,,,,9.87,0.000255179,,daily,USD,dzhang4@scu.edu
3/19/1984,DGS3MO,,,,,10,5.10E-04,,daily,USD,dzhang4@scu.edu
3/20/1984,DGS3MO,,,,,10.2,-0.00022792,,daily,USD,dzhang4@scu.edu
3/21/1984,DGS3MO,,,,,10.2,0.000290747,,daily,USD,dzhang4@scu.edu
3/22/1984,DGS3MO,,,,,10.18,0.000342056,,daily,USD,dzhang4@scu.edu
3/23/1984,DGS3MO,,,,,10.15,0.000367121,,daily,USD,dzhang4@scu.edu
3/26/1984,DGS3MO,,,,,10.11,0.000970459,,daily,USD,dzhang4@scu.edu
3/27/1984,DGS3MO,,,,,10.17,0.000134226,,daily,USD,dzhang4@scu.edu
3/28/1984,DGS3MO,,,,,10.1,0.000469435,,daily,USD,dzhang4@scu.edu
3/29/1984,DGS3MO,,,,,10.07,0.000364766,,daily,USD,dzhang4@scu.edu
3/30/1984,DGS3MO,,,,,10.09,0.000235655,,daily,USD,dzhang4@scu.edu
4/2/1984,DGS3MO,,,,,10.05,0.00096518,,daily,USD,dzhang4@scu.edu
4/3/1984,DGS3MO,,,,,10.18,-4.70E-05,,daily,USD,dzhang4@scu.edu
4/4/1984,DGS3MO,,,,,10.18,0.000290162,,daily,USD,dzhang4@scu.edu
4/5/1984,DGS3MO,,,,,10.18,0.000290162,,daily,USD,dzhang4@scu.edu
4/6/1984,DGS3MO,,,,,10.05,0.00062365,,daily,USD,dzhang4@scu.edu
4/9/1984,DGS3MO,,,,,9.95,0.001115528,,daily,USD,dzhang4@scu.edu
4/10/1984,DGS3MO,,,,,10.01,0.000129613,,daily,USD,dzhang4@scu.edu
4/11/1984,DGS3MO,,,,,10.01,0.000285192,,daily,USD,dzhang4@scu.edu
4/12/1984,DGS3MO,,,,,10.02,0.000259551,,daily,USD,dzhang4@scu.edu
4/13/1984,DGS3MO,,,,,10.11,5.47E-05,,daily,USD,dzhang4@scu.edu
4/16/1984,DGS3MO,,,,,10.17,0.000710457,,daily,USD,dzhang4@scu.edu
4/17/1984,DGS3MO,,,,,10.15,0.000341174,,daily,USD,dzhang4@scu.edu
4/18/1984,DGS3MO,,,,,10.14,0.000314936,,daily,USD,dzhang4@scu.edu
4/19/1984,DGS3MO,,,,,10.1,0.000391594,,daily,USD,dzhang4@scu.edu
4/23/1984,DGS3MO,,,,,10.01,0.001382121,,daily,USD,dzhang4@scu.edu
4/24/1984,DGS3MO,,,,,10.04,0.000208267,,daily,USD,dzhang4@scu.edu
4/25/1984,DGS3MO,,,,,10.02,0.000337357,,daily,USD,dzhang4@scu.edu
4/26/1984,DGS3MO,,,,,9.91,0.00056755,,daily,USD,dzhang4@scu.edu
4/27/1984,DGS3MO,,,,,10.08,-0.000153526,,daily,USD,dzhang4@scu.edu
4/30/1984,DGS3MO,,,,,10.1,0.000810423,,daily,USD,dzhang4@scu.edu
5/1/1984,DGS3MO,,,,,10.08,0.000339118,,daily,USD,dzhang4@scu.edu
5/2/1984,DGS3MO,,,,,10.06,0.000338531,,daily,USD,dzhang4@scu.edu
5/3/1984,DGS3MO,,,,,10.05,0.000312299,,daily,USD,dzhang4@scu.edu
5/4/1984,DGS3MO,,,,,10.25,-0.000226525,,daily,USD,dzhang4@scu.edu
5/7/1984,DGS3MO,,,,,10.35,6.20E-04,,daily,USD,dzhang4@scu.edu
5/8/1984,DGS3MO,,,,,10.44,6.42E-05,,daily,USD,dzhang4@scu.edu
5/9/1984,DGS3MO,,,,,10.4,0.000400452,,daily,USD,dzhang4@scu.edu
5/10/1984,DGS3MO,,,,,10.25,0.000681611,,daily,USD,dzhang4@scu.edu
